0 1 2
13 35 38
13 35 39
13 35 40
13 35 41
13 35 44
13 35 46
13 35 48
13 35 50
13 35 51
13 35 53
13 35 55
13 35 57
13 35 59
13 35 61
13 35 63
13 35 66
13 35 68
13 35 69
13 35 72
13 35 74
13 35 76
13 35 78
13 36 37
13 36 38
13 36 39
13 36 40
13 36 41
13 36 44
13 36 46
13 36 48
13 36 50
13 36 51
13 36 53
13 36 55
13 36 57
13 36 59
13 36 61
13 36 63
13 36 66
13 36 68
13 36 69
13 36 72
13 36 74
13 36 76
13 36 78
13 37 38
13 37 39
13 37 40
13 37 41
13 37 44
13 37 46
13 37 48
13 37 50
13 37 51
13 37 53
13 37 55
13 37 57
13 37 59
13 37 61
13 37 63
13 37 66
13 37 68
13 37 69
13 37 72
13 37 74
13 37 76
13 37 78
13 38 39
13 38 40
13 38 41
13 38 44
13 38 46
13 38 48
13 38 50
13 38 51
13 38 53
13 38 55
13 38 57
13 38 59
13 38 61
13 38 63
13 38 66
13 38 68
13 38 69
13 38 72
13 38 74
13 38 76
13 38 78
13 39 46
13 39 50
13 39 51
13 39 53
13 39 63
13 39 66
13 39 69
13 40 50
13 40 51
13 40 53
13 40 66
13 40 69
13 41 48
13 41 50
13 41 51
13 41 53
13 41 63
13 41 66
13 41 69
13 41 76
13 44 50
13 44 51
13 44 53
13 44 66
13 44 69
13 46 50
13 46 51
13 46 53
13 46 66
13 46 69
13 48 50
13 48 51
13 48 53
13 48 66
13 48 69
13 50 51
13 50 53
13 50 55
13 50 57
13 50 59
13 50 61
13 50 63
13 50 66
13 50 68
13 50 69
13 50 72
13 50 74
13 50 76
13 50 78
13 51 53
13 51 55
13 51 57
13 51 59
13 51 61
13 51 63
13 51 66
13 51 68
13 51 69
13 51 72
13 51 74
13 51 76
13 51 78
13 53 55
13 53 57
13 53 59
13 53 61
13 53 63
13 53 66
13 53 68
13 53 69
13 53 72
13 53 74
13 53 76
13 53 78
13 55 66
13 55 69
13 57 66
13 57 69
13 59 66
13 59 69
13 61 66
13 61 69
13 63 66
13 63 69
13 66 68
13 66 69
13 66 72
13 66 74
13 66 76
13 66 78
13 68 69
13 69 72
13 69 74
13 69 76
13 69 78
14 15 17
14 15 18
14 15 22
14 15 23
14 15 25
14 15 26
14 15 33
14 15 36
14 15 38
14 15 39
14 15 40
14 15 53
14 15 55
14 15 68
14 15 69
14 15 76
14 16 17
14 16 38
14 16 69
14 17 22
14 17 23
14 17 25
14 17 26
14 17 33
14 17 36
14 17 38
14 17 39
14 17 40
14 17 53
14 17 55
14 17 68
14 17 69
14 17 76
14 18 34
14 18 38
14 18 51
14 18 63
14 18 69
14 19 22
14 19 25
14 19 36
14 19 38
14 19 69
14 21 22
14 21 23
14 21 34
14 21 38
14 21 39
14 21 50
14 21 51
14 21 53
14 21 69
14 22 25
14 22 26
14 22 33
14 22 34
14 22 35
14 22 36
14 22 37
14 22 38
14 22 39
14 22 40
14 22 41
14 22 50
14 22 51
14 22 53
14 22 63
14 22 69
14 23 26
14 23 34
14 23 35
14 23 36
14 23 37
14 23 38
14 23 39
14 23 41
14 23 50
14 23 51
14 23 63
14 23 66
14 23 69
14 25 33
14 25 34
14 25 35
14 25 36
14 25 37
14 25 38
14 25 39
14 25 40
14 25 41
14 25 50
14 25 51
14 25 53
14 25 63
14 25 68
14 25 69
14 26 34
14 26 36
14 26 37
14 26 38
14 26 39
14 26 40
14 26 41
14 26 50
14 26 51
14 26 53
14 26 63
14 26 66
14 26 68
14 26 69
14 26 76
14 29 38
14 31 38
14 33 34
14 33 35
14 33 36
14 33 38
14 33 50
14 33 51
14 33 63
14 33 69
14 34 35
14 34 36
14 34 37
14 34 38
14 34 39
14 34 40
14 34 41
14 34 50
14 34 51
14 34 53
14 34 55
14 34 57
14 34 66
14 34 68
14 34 69
14 34 72
14 35 36
14 35 38
14 35 39
14 35 40
14 35 41
14 35 50
14 35 51
14 35 53
14 35 63
14 35 69
14 36 38
14 36 39
14 36 40
14 36 41
14 36 50
14 36 51
14 36 53
14 36 63
14 36 69
14 36 76
14 37 38
14 37 41
14 37 53
14 37 69
14 38 39
14 38 40
14 38 41
14 38 44
14 38 46
14 38 48
14 38 50
14 38 51
14 38 53
14 38 55
14 38 57
14 38 59
14 38 61
14 38 63
14 38 66
14 38 68
14 38 69
14 38 72
14 38 74
14 38 76
14 38 78
14 39 46
14 39 50
14 39 51
14 39 53
14 39 63
14 39 69
14 40 51
14 40 53
14 40 69
14 41 48
14 41 50
14 41 51
14 41 53
14 41 63
14 41 69
14 41 76
14 46 50
14 48 69
14 50 51
14 50 53
14 50 69
14 51 53
14 51 61
14 51 66
14 51 68
14 51 69
14 53 63
14 53 69
14 55 69
14 59 69
14 63 69
14 66 69
14 68 69
14 69 76
15 16 17
15 16 18
15 16 22
15 16 23
15 16 25
15 16 26
15 16 33
15 16 36
15 16 39
15 16 40
15 16 53
15 16 55
15 16 68
15 16 69
15 16 76
15 17 18
15 17 19
15 17 21
15 17 22
15 17 23
15 17 25
15 17 26
15 17 29
15 17 31
15 17 33
15 17 34
15 17 35
15 17 36
15 17 37
15 17 38
15 17 39
15 17 40
15 17 41
15 17 44
15 17 46
15 17 48
15 17 50
15 17 51
15 17 53
15 17 55
15 17 57
15 17 59
15 17 61
15 17 63
15 17 66
15 17 68
15 17 69
15 17 72
15 17 74
15 17 76
15 17 78
15 18 19
15 18 21
15 18 22
15 18 23
15 18 25
15 18 26
15 18 29
15 18 31
15 18 33
15 18 34
15 18 35
15 18 36
15 18 37
15 18 38
15 18 39
15 18 40
15 18 41
15 18 44
15 18 46
15 18 48
15 18 50
15 18 51
15 18 53
15 18 55
15 18 57
15 18 59
15 18 61
15 18 63
15 18 66
15 18 68
15 18 69
15 18 72
15 18 74
15 18 76
15 18 78
15 19 22
15 19 23
15 19 25
15 19 26
15 19 33
15 19 36
15 19 39
15 19 40
15 19 53
15 19 55
15 19 68
15 19 69
15 19 76
15 21 22
15 21 23
15 21 25
15 21 26
15 21 33
15 21 34
15 21 36
15 21 38
15 21 39
15 21 40
15 21 50
15 21 51
15 21 53
15 21 55
15 21 68
15 21 69
15 21 76
15 22 23
15 22 25
15 22 26
15 22 29
15 22 31
15 22 33
15 22 34
15 22 35
15 22 36
15 22 37
15 22 38
15 22 39
15 22 40
15 22 41
15 22 44
15 22 46
15 22 48
15 22 50
15 22 51
15 22 53
15 22 55
15 22 57
15 22 59
15 22 61
15 22 63
15 22 66
15 22 68
15 22 69
15 22 72
15 22 74
15 22 76
15 22 78
15 23 25
15 23 26
15 23 29
15 23 31
15 23 33
15 23 34
15 23 35
15 23 36
15 23 37
15 23 38
15 23 39
15 23 40
15 23 41
15 23 44
15 23 46
15 23 48
15 23 50
15 23 51
15 23 53
15 23 55
15 23 57
15 23 59
15 23 61
15 23 63
15 23 66
15 23 68
15 23 69
15 23 72
15 23 74
15 23 76
15 23 78
15 25 26
15 25 29
15 25 31
15 25 33
15 25 34
15 25 35
15 25 36
15 25 37
15 25 38
15 25 39
15 25 40
15 25 41
15 25 44
15 25 46
15 25 48
15 25 50
15 25 51
15 25 53
15 25 55
15 25 57
15 25 59
15 25 61
15 25 63
15 25 66
15 25 68
15 25 69
15 25 72
15 25 74
15 25 76
15 25 78
15 26 29
15 26 31
15 26 33
15 26 34
15 26 35
15 26 36
15 26 37
15 26 38
15 26 39
15 26 40
15 26 41
15 26 44
15 26 46
15 26 48
15 26 50
15 26 51
15 26 53
15 26 55
15 26 57
15 26 59
15 26 61
15 26 63
15 26 66
15 26 68
15 26 69
15 26 72
15 26 74
15 26 76
15 26 78
15 29 33
15 29 36
15 29 39
15 29 40
15 29 53
15 29 55
15 29 68
15 29 69
15 29 76
15 31 33
15 31 36
15 31 39
15 31 40
15 31 53
15 31 55
15 31 68
15 31 69
15 31 76
15 33 34
15 33 35
15 33 36
15 33 37
15 33 38
15 33 39
15 33 40
15 33 41
15 33 44
15 33 46
15 33 48
15 33 50
15 33 51
15 33 53
15 33 55
15 33 57
15 33 59
15 33 61
15 33 63
15 33 66
15 33 68
15 33 69
15 33 72
15 33 74
15 33 76
15 33 78
15 34 35
15 34 36
15 34 37
15 34 38
15 34 39
15 34 40
15 34 41
15 34 50
15 34 51
15 34 53
15 34 55
15 34 57
15 34 66
15 34 68
15 34 69
15 34 72
15 34 76
15 35 36
15 35 38
15 35 39
15 35 40
15 35 41
15 35 50
15 35 51
15 35 53
15 35 55
15 35 63
15 35 68
15 35 69
15 35 76
15 36 37
15 36 38
15 36 39
15 36 40
15 36 41
15 36 44
15 36 46
15 36 48
15 36 50
15 36 51
15 36 53
15 36 55
15 36 57
15 36 59
15 36 61
15 36 63
15 36 66
15 36 68
15 36 69
15 36 72
15 36 74
15 36 76
15 36 78
15 37 39
15 37 40
15 37 41
15 37 53
15 37 55
15 37 68
15 37 69
15 37 76
15 38 39
15 38 40
15 38 41
15 38 50
15 38 51
15 38 53
15 38 55
15 38 68
15 38 69
15 38 76
15 39 40
15 39 41
15 39 44
15 39 46
15 39 48
15 39 50
15 39 51
15 39 53
15 39 55
15 39 57
15 39 59
15 39 61
15 39 63
15 39 66
15 39 68
15 39 69
15 39 72
15 39 74
15 39 76
15 39 78
15 40 41
15 40 44
15 40 46
15 40 48
15 40 50
15 40 51
15 40 53
15 40 55
15 40 57
15 40 59
15 40 61
15 40 63
15 40 66
15 40 68
15 40 69
15 40 72
15 40 74
15 40 76
15 40 78
15 41 48
15 41 50
15 41 51
15 41 53
15 41 55
15 41 63
15 41 68
15 41 69
15 41 76
15 44 53
15 44 55
15 44 68
15 44 69
15 44 76
15 46 50
15 46 53
15 46 55
15 46 68
15 46 69
15 46 76
15 48 53
15 48 55
15 48 68
15 48 69
15 48 76
15 50 51
15 50 53
15 50 55
15 50 68
15 50 69
15 50 76
15 51 53
15 51 55
15 51 61
15 51 66
15 51 68
15 51 69
15 51 76
15 53 55
15 53 57
15 53 59
15 53 61
15 53 63
15 53 66
15 53 68
15 53 69
15 53 72
15 53 74
15 53 76
15 53 78
15 55 57
15 55 59
15 55 61
15 55 63
15 55 66
15 55 68
15 55 69
15 55 72
15 55 74
15 55 76
15 55 78
15 57 68
15 57 69
15 57 76
15 59 68
15 59 69
15 59 76
15 61 68
15 61 69
15 61 76
15 63 68
15 63 69
15 63 76
15 66 68
15 66 69
15 66 76
15 68 69
15 68 72
15 68 74
15 68 76
15 68 78
15 69 72
15 69 74
15 69 76
15 69 78
15 72 76
15 74 76
15 76 78
16 17 18
16 17 19
16 17 21
16 17 22
16 17 23
16 17 25
16 17 26
16 17 29
16 17 31
16 17 33
16 17 34
16 17 35
16 17 36
16 17 37
16 17 38
16 17 39
16 17 40
16 17 41
16 17 44
16 17 46
16 17 48
16 17 50
16 17 51
16 17 53
16 17 55
16 17 57
16 17 59
16 17 61
16 17 63
16 17 66
16 17 68
16 17 69
16 17 72
16 17 74
16 17 76
16 17 78
16 18 34
16 18 38
16 18 51
16 18 63
16 18 69
16 19 22
16 19 25
16 19 36
16 19 69
16 21 22
16 21 23
16 21 34
16 21 38
16 21 39
16 21 50
16 21 51
16 21 53
16 21 69
16 22 25
16 22 26
16 22 33
16 22 34
16 22 35
16 22 36
16 22 37
16 22 38
16 22 39
16 22 40
16 22 41
16 22 50
16 22 51
16 22 53
16 22 63
16 22 69
16 23 26
16 23 34
16 23 35
16 23 36
16 23 37
16 23 39
16 23 41
16 23 50
16 23 51
16 23 63
16 23 66
16 23 69
16 25 33
16 25 34
16 25 35
16 25 36
16 25 37
16 25 38
16 25 39
16 25 40
16 25 41
16 25 50
16 25 51
16 25 53
16 25 63
16 25 68
16 25 69
16 26 34
16 26 36
16 26 37
16 26 38
16 26 39
16 26 40
16 26 41
16 26 50
16 26 51
16 26 53
16 26 63
16 26 66
16 26 68
16 26 69
16 26 76
16 29 69
16 31 69
16 33 34
16 33 35
16 33 36
16 33 38
16 33 50
16 33 51
16 33 63
16 33 69
16 34 35
16 34 36
16 34 37
16 34 38
16 34 39
16 34 40
16 34 41
16 34 50
16 34 51
16 34 53
16 34 55
16 34 57
16 34 66
16 34 68
16 34 69
16 34 72
16 35 36
16 35 38
16 35 39
16 35 40
16 35 41
16 35 50
16 35 51
16 35 53
16 35 63
16 35 69
16 36 38
16 36 39
16 36 40
16 36 41
16 36 50
16 36 51
16 36 53
16 36 63
16 36 69
16 36 76
16 37 41
16 37 53
16 37 69
16 38 39
16 38 41
16 38 50
16 38 51
16 38 53
16 38 68
16 38 69
16 39 46
16 39 50
16 39 51
16 39 53
16 39 63
16 39 69
16 40 51
16 40 53
16 40 69
16 41 48
16 41 50
16 41 51
16 41 53
16 41 63
16 41 69
16 41 76
16 44 69
16 46 50
16 46 69
16 48 69
16 50 51
16 50 53
16 50 69
16 51 53
16 51 61
16 51 66
16 51 68
16 51 69
16 53 63
16 53 69
16 55 69
16 57 69
16 59 69
16 61 69
16 63 69
16 66 69
16 68 69
16 69 72
16 69 74
16 69 76
16 69 78
17 18 22
17 18 23
17 18 25
17 18 26
17 18 33
17 18 34
17 18 36
17 18 38
17 18 39
17 18 40
17 18 51
17 18 53
17 18 55
17 18 63
17 18 68
17 18 69
17 18 76
17 19 22
17 19 23
17 19 25
17 19 26
17 19 33
17 19 36
17 19 39
17 19 40
17 19 53
17 19 55
17 19 68
17 19 69
17 19 76
17 21 22
17 21 23
17 21 25
17 21 26
17 21 33
17 21 34
17 21 36
17 21 38
17 21 39
17 21 40
17 21 50
17 21 51
17 21 53
17 21 55
17 21 68
17 21 69
17 21 76
17 22 23
17 22 25
17 22 26
17 22 29
17 22 31
17 22 33
17 22 34
17 22 35
17 22 36
17 22 37
17 22 38
17 22 39
17 22 40
17 22 41
17 22 44
17 22 46
17 22 48
17 22 50
17 22 51
17 22 53
17 22 55
17 22 57
17 22 59
17 22 61
17 22 63
17 22 66
17 22 68
17 22 69
17 22 72
17 22 74
17 22 76
17 22 78
17 23 25
17 23 26
17 23 29
17 23 31
17 23 33
17 23 34
17 23 35
17 23 36
17 23 37
17 23 38
17 23 39
17 23 40
17 23 41
17 23 44
17 23 46
17 23 48
17 23 50
17 23 51
17 23 53
17 23 55
17 23 57
17 23 59
17 23 61
17 23 63
17 23 66
17 23 68
17 23 69
17 23 72
17 23 74
17 23 76
17 23 78
17 25 26
17 25 29
17 25 31
17 25 33
17 25 34
17 25 35
17 25 36
17 25 37
17 25 38
17 25 39
17 25 40
17 25 41
17 25 44
17 25 46
17 25 48
17 25 50
17 25 51
17 25 53
17 25 55
17 25 57
17 25 59
17 25 61
17 25 63
17 25 66
17 25 68
17 25 69
17 25 72
17 25 74
17 25 76
17 25 78
17 26 29
17 26 31
17 26 33
17 26 34
17 26 35
17 26 36
17 26 37
17 26 38
17 26 39
17 26 40
17 26 41
17 26 44
17 26 46
17 26 48
17 26 50
17 26 51
17 26 53
17 26 55
17 26 57
17 26 59
17 26 61
17 26 63
17 26 66
17 26 68
17 26 69
17 26 72
17 26 74
17 26 76
17 26 78
17 29 33
17 29 36
17 29 39
17 29 40
17 29 53
17 29 55
17 29 68
17 29 69
17 29 76
17 31 33
17 31 36
17 31 39
17 31 40
17 31 53
17 31 55
17 31 68
17 31 69
17 31 76
17 33 34
17 33 35
17 33 36
17 33 37
17 33 38
17 33 39
17 33 40
17 33 41
17 33 44
17 33 46
17 33 48
17 33 50
17 33 51
17 33 53
17 33 55
17 33 57
17 33 59
17 33 61
17 33 63
17 33 66
17 33 68
17 33 69
17 33 72
17 33 74
17 33 76
17 33 78
17 34 35
17 34 36
17 34 37
17 34 38
17 34 39
17 34 40
17 34 41
17 34 50
17 34 51
17 34 53
17 34 55
17 34 57
17 34 66
17 34 68
17 34 69
17 34 72
17 34 76
17 35 36
17 35 38
17 35 39
17 35 40
17 35 41
17 35 50
17 35 51
17 35 53
17 35 55
17 35 63
17 35 68
17 35 69
17 35 76
17 36 37
17 36 38
17 36 39
17 36 40
17 36 41
17 36 44
17 36 46
17 36 48
17 36 50
17 36 51
17 36 53
17 36 55
17 36 57
17 36 59
17 36 61
17 36 63
17 36 66
17 36 68
17 36 69
17 36 72
17 36 74
17 36 76
17 36 78
17 37 39
17 37 40
17 37 41
17 37 53
17 37 55
17 37 68
17 37 69
17 37 76
17 38 39
17 38 40
17 38 41
17 38 50
17 38 51
17 38 53
17 38 55
17 38 68
17 38 69
17 38 76
17 39 40
17 39 41
17 39 44
17 39 46
17 39 48
17 39 50
17 39 51
17 39 53
17 39 55
17 39 57
17 39 59
17 39 61
17 39 63
17 39 66
17 39 68
17 39 69
17 39 72
17 39 74
17 39 76
17 39 78
17 40 41
17 40 44
17 40 46
17 40 48
17 40 50
17 40 51
17 40 53
17 40 55
17 40 57
17 40 59
17 40 61
17 40 63
17 40 66
17 40 68
17 40 69
17 40 72
17 40 74
17 40 76
17 40 78
17 41 48
17 41 50
17 41 51
17 41 53
17 41 55
17 41 63
17 41 68
17 41 69
17 41 76
17 44 53
17 44 55
17 44 68
17 44 69
17 44 76
17 46 50
17 46 53
17 46 55
17 46 68
17 46 69
17 46 76
17 48 53
17 48 55
17 48 68
17 48 69
17 48 76
17 50 51
17 50 53
17 50 55
17 50 68
17 50 69
17 50 76
17 51 53
17 51 55
17 51 61
17 51 66
17 51 68
17 51 69
17 51 76
17 53 55
17 53 57
17 53 59
17 53 61
17 53 63
17 53 66
17 53 68
17 53 69
17 53 72
17 53 74
17 53 76
17 53 78
17 55 57
17 55 59
17 55 61
17 55 63
17 55 66
17 55 68
17 55 69
17 55 72
17 55 74
17 55 76
17 55 78
17 57 68
17 57 69
17 57 76
17 59 68
17 59 69
17 59 76
17 61 68
17 61 69
17 61 76
17 63 68
17 63 69
17 63 76
17 66 68
17 66 69
17 66 76
17 68 69
17 68 72
17 68 74
17 68 76
17 68 78
17 69 72
17 69 74
17 69 76
17 69 78
17 72 76
17 74 76
17 76 78
18 19 22
18 19 25
18 19 34
18 19 36
18 19 38
18 19 51
18 19 63
18 19 69
18 21 22
18 21 23
18 21 34
18 21 38
18 21 39
18 21 50
18 21 51
18 21 53
18 21 63
18 21 69
18 22 25
18 22 26
18 22 33
18 22 34
18 22 35
18 22 36
18 22 37
18 22 38
18 22 39
18 22 40
18 22 41
18 22 50
18 22 51
18 22 53
18 22 63
18 22 69
18 23 26
18 23 34
18 23 35
18 23 36
18 23 37
18 23 38
18 23 39
18 23 41
18 23 50
18 23 51
18 23 63
18 23 66
18 23 69
18 25 33
18 25 34
18 25 35
18 25 36
18 25 37
18 25 38
18 25 39
18 25 40
18 25 41
18 25 50
18 25 51
18 25 53
18 25 63
18 25 68
18 25 69
18 26 34
18 26 36
18 26 37
18 26 38
18 26 39
18 26 40
18 26 41
18 26 50
18 26 51
18 26 53
18 26 63
18 26 66
18 26 68
18 26 69
18 26 76
18 29 34
18 29 38
18 29 51
18 29 63
18 29 69
18 31 34
18 31 38
18 31 51
18 31 63
18 31 69
18 33 34
18 33 35
18 33 36
18 33 38
18 33 50
18 33 51
18 33 63
18 33 69
18 34 35
18 34 36
18 34 37
18 34 38
18 34 39
18 34 40
18 34 41
18 34 44
18 34 46
18 34 48
18 34 50
18 34 51
18 34 53
18 34 55
18 34 57
18 34 59
18 34 61
18 34 63
18 34 66
18 34 68
18 34 69
18 34 72
18 34 74
18 34 76
18 34 78
18 35 36
18 35 38
18 35 39
18 35 40
18 35 41
18 35 50
18 35 51
18 35 53
18 35 63
18 35 69
18 36 38
18 36 39
18 36 40
18 36 41
18 36 50
18 36 51
18 36 53
18 36 63
18 36 69
18 36 76
18 37 38
18 37 41
18 37 51
18 37 53
18 37 63
18 37 69
18 38 39
18 38 40
18 38 41
18 38 44
18 38 46
18 38 48
18 38 50
18 38 51
18 38 53
18 38 55
18 38 57
18 38 59
18 38 61
18 38 63
18 38 66
18 38 68
18 38 69
18 38 72
18 38 74
18 38 76
18 38 78
18 39 46
18 39 50
18 39 51
18 39 53
18 39 63
18 39 69
18 40 51
18 40 53
18 40 63
18 40 69
18 41 48
18 41 50
18 41 51
18 41 53
18 41 63
18 41 69
18 41 76
18 44 51
18 44 63
18 44 69
18 46 50
18 46 51
18 46 63
18 46 69
18 48 51
18 48 63
18 48 69
18 50 51
18 50 53
18 50 63
18 50 69
18 51 53
18 51 55
18 51 57
18 51 59
18 51 61
18 51 63
18 51 66
18 51 68
18 51 69
18 51 72
18 51 74
18 51 76
18 51 78
18 53 63
18 53 69
18 55 63
18 55 69
18 57 63
18 57 69
18 59 63
18 59 69
18 61 63
18 61 69
18 63 66
18 63 68
18 63 69
18 63 72
18 63 74
18 63 76
18 63 78
18 66 69
18 68 69
18 69 72
18 69 74
18 69 76
18 69 78
19 21 22
19 21 23
19 21 25
19 21 34
19 21 36
19 21 38
19 21 39
19 21 50
19 21 51
19 21 53
19 21 69
19 22 23
19 22 25
19 22 26
19 22 29
19 22 31
19 22 33
19 22 34
19 22 35
19 22 36
19 22 37
19 22 38
19 22 39
19 22 40
19 22 41
19 22 44
19 22 46
19 22 48
19 22 50
19 22 51
19 22 53
19 22 55
19 22 57
19 22 59
19 22 61
19 22 63
19 22 66
19 22 68
19 22 69
19 22 72
19 22 74
19 22 76
19 22 78
19 23 25
19 23 26
19 23 34
19 23 35
19 23 36
19 23 37
19 23 39
19 23 41
19 23 50
19 23 51
19 23 63
19 23 66
19 23 69
19 25 26
19 25 29
19 25 31
19 25 33
19 25 34
19 25 35
19 25 36
19 25 37
19 25 38
19 25 39
19 25 40
19 25 41
19 25 44
19 25 46
19 25 48
19 25 50
19 25 51
19 25 53
19 25 55
19 25 57
19 25 59
19 25 61
19 25 63
19 25 66
19 25 68
19 25 69
19 25 72
19 25 74
19 25 76
19 25 78
19 26 34
19 26 36
19 26 37
19 26 38
19 26 39
19 26 40
19 26 41
19 26 50
19 26 51
19 26 53
19 26 63
19 26 66
19 26 68
19 26 69
19 26 76
19 29 36
19 29 69
19 31 36
19 31 69
19 33 34
19 33 35
19 33 36
19 33 38
19 33 50
19 33 51
19 33 63
19 33 69
19 34 35
19 34 36
19 34 37
19 34 38
19 34 39
19 34 40
19 34 41
19 34 50
19 34 51
19 34 53
19 34 55
19 34 57
19 34 66
19 34 68
19 34 69
19 34 72
19 35 36
19 35 38
19 35 39
19 35 40
19 35 41
19 35 50
19 35 51
19 35 53
19 35 63
19 35 69
19 36 37
19 36 38
19 36 39
19 36 40
19 36 41
19 36 44
19 36 46
19 36 48
19 36 50
19 36 51
19 36 53
19 36 55
19 36 57
19 36 59
19 36 61
19 36 63
19 36 66
19 36 68
19 36 69
19 36 72
19 36 74
19 36 76
19 36 78
19 37 41
19 37 53
19 37 69
19 38 39
19 38 41
19 38 50
19 38 51
19 38 53
19 38 68
19 38 69
19 39 46
19 39 50
19 39 51
19 39 53
19 39 63
19 39 69
19 40 51
19 40 53
19 40 69
19 41 48
19 41 50
19 41 51
19 41 53
19 41 63
19 41 69
19 41 76
19 44 69
19 46 50
19 46 69
19 48 69
19 50 51
19 50 53
19 50 69
19 51 53
19 51 61
19 51 66
19 51 68
19 51 69
19 53 63
19 53 69
19 55 69
19 57 69
19 59 69
19 61 69
19 63 69
19 66 69
19 68 69
19 69 72
19 69 74
19 69 76
19 69 78
21 22 23
21 22 25
21 22 26
21 22 29
21 22 31
21 22 33
21 22 34
21 22 35
21 22 36
21 22 37
21 22 38
21 22 39
21 22 40
21 22 41
21 22 44
21 22 46
21 22 48
21 22 50
21 22 51
21 22 53
21 22 55
21 22 57
21 22 59
21 22 61
21 22 63
21 22 66
21 22 68
21 22 69
21 22 72
21 22 74
21 22 76
21 22 78
21 23 25
21 23 26
21 23 29
21 23 31
21 23 33
21 23 34
21 23 35
21 23 36
21 23 37
21 23 38
21 23 39
21 23 40
21 23 41
21 23 44
21 23 46
21 23 48
21 23 50
21 23 51
21 23 53
21 23 55
21 23 57
21 23 59
21 23 61
21 23 63
21 23 66
21 23 68
21 23 69
21 23 72
21 23 74
21 23 76
21 23 78
21 25 33
21 25 34
21 25 35
21 25 36
21 25 37
21 25 38
21 25 39
21 25 40
21 25 41
21 25 50
21 25 51
21 25 53
21 25 63
21 25 68
21 25 69
21 26 34
21 26 36
21 26 37
21 26 38
21 26 39
21 26 40
21 26 41
21 26 50
21 26 51
21 26 53
21 26 63
21 26 66
21 26 68
21 26 69
21 26 76
21 29 34
21 29 38
21 29 39
21 29 50
21 29 51
21 29 53
21 29 69
21 31 34
21 31 38
21 31 39
21 31 50
21 31 51
21 31 53
21 31 69
21 33 34
21 33 35
21 33 36
21 33 38
21 33 39
21 33 50
21 33 51
21 33 53
21 33 63
21 33 69
21 34 35
21 34 36
21 34 37
21 34 38
21 34 39
21 34 40
21 34 41
21 34 44
21 34 46
21 34 48
21 34 50
21 34 51
21 34 53
21 34 55
21 34 57
21 34 59
21 34 61
21 34 63
21 34 66
21 34 68
21 34 69
21 34 72
21 34 74
21 34 76
21 34 78
21 35 36
21 35 38
21 35 39
21 35 40
21 35 41
21 35 50
21 35 51
21 35 53
21 35 63
21 35 69
21 36 38
21 36 39
21 36 40
21 36 41
21 36 50
21 36 51
21 36 53
21 36 63
21 36 69
21 36 76
21 37 38
21 37 39
21 37 41
21 37 50
21 37 51
21 37 53
21 37 69
21 38 39
21 38 40
21 38 41
21 38 44
21 38 46
21 38 48
21 38 50
21 38 51
21 38 53
21 38 55
21 38 57
21 38 59
21 38 61
21 38 63
21 38 66
21 38 68
21 38 69
21 38 72
21 38 74
21 38 76
21 38 78
21 39 40
21 39 41
21 39 44
21 39 46
21 39 48
21 39 50
21 39 51
21 39 53
21 39 55
21 39 57
21 39 59
21 39 61
21 39 63
21 39 66
21 39 68
21 39 69
21 39 72
21 39 74
21 39 76
21 39 78
21 40 50
21 40 51
21 40 53
21 40 69
21 41 48
21 41 50
21 41 51
21 41 53
21 41 63
21 41 69
21 41 76
21 44 50
21 44 51
21 44 53
21 44 69
21 46 50
21 46 51
21 46 53
21 46 69
21 48 50
21 48 51
21 48 53
21 48 69
21 50 51
21 50 53
21 50 55
21 50 57
21 50 59
21 50 61
21 50 63
21 50 66
21 50 68
21 50 69
21 50 72
21 50 74
21 50 76
21 50 78
21 51 53
21 51 55
21 51 57
21 51 59
21 51 61
21 51 63
21 51 66
21 51 68
21 51 69
21 51 72
21 51 74
21 51 76
21 51 78
21 53 55
21 53 57
21 53 59
21 53 61
21 53 63
21 53 66
21 53 68
21 53 69
21 53 72
21 53 74
21 53 76
21 53 78
21 55 69
21 57 69
21 59 69
21 61 69
21 63 69
21 66 69
21 68 69
21 69 72
21 69 74
21 69 76
21 69 78
22 23 25
22 23 26
22 23 33
22 23 34
22 23 35
22 23 36
22 23 37
22 23 38
22 23 39
22 23 40
22 23 41
22 23 50
22 23 51
22 23 53
22 23 63
22 23 66
22 23 69
22 25 26
22 25 29
22 25 31
22 25 33
22 25 34
22 25 35
22 25 36
22 25 37
22 25 38
22 25 39
22 25 40
22 25 41
22 25 44
22 25 46
22 25 48
22 25 50
22 25 51
22 25 53
22 25 55
22 25 57
22 25 59
22 25 61
22 25 63
22 25 66
22 25 68
22 25 69
22 25 72
22 25 74
22 25 76
22 25 78
22 26 29
22 26 31
22 26 33
22 26 34
22 26 35
22 26 36
22 26 37
22 26 38
22 26 39
22 26 40
22 26 41
22 26 44
22 26 46
22 26 48
22 26 50
22 26 51
22 26 53
22 26 55
22 26 57
22 26 59
22 26 61
22 26 63
22 26 66
22 26 68
22 26 69
22 26 72
22 26 74
22 26 76
22 26 78
22 29 33
22 29 34
22 29 35
22 29 36
22 29 37
22 29 38
22 29 39
22 29 40
22 29 41
22 29 50
22 29 51
22 29 53
22 29 63
22 29 69
22 31 33
22 31 34
22 31 35
22 31 36
22 31 37
22 31 38
22 31 39
22 31 40
22 31 41
22 31 50
22 31 51
22 31 53
22 31 63
